chromosome	pval.human	pval.chimp	zeta.human	zeta.chimp	size	Specificity	maf_common	S_common	maf_rare	S_rare	eQTLs	PhastCons	PP_con	PP_acc	gene	dTSS	type
chr3:87278876-87279175	0.259113351952282	0.146920700112347	1.7981732553464	1.09252686186017	299	0.99206349	0	0	0.0029	4	0	NA	0.9971199	0.05227581	CHMP2B	2591	ncHAE
chr3:87650044-87650344	0.0858595990548767	1	2.72659143364295	0.618369453995704	300	0.99206349	0	0	0.0053	2	0	NA	0.9825165	0.1434899	POU1F1	-324540	ncHAE
chr3:87695954-87696254	0.0323589966086659	1	2.98477980168281	3.35802038105213e-14	300	0.99206349	0.20715	2	0	0	1	NA	0.9994415	0.01974907	HTR1F	-343742	ncHAE
chr3:89276844-89277144	0.27896032356637	1	1.9902106146948	0.465173586025751	300	0.880952	0	0	0.0012	3	0	NA	0.9889235	0.1763334	EPHA3	120320	ncHAE
chr3:93707257-93707668	0.216515712647141	1	1.97409657447525	1.37931034482759e-14	411	0.698413	0.47	5	0.0028	5	0	NA	0.9997777	0.01248809	ARL13B	8470	ncHAE
chr3:94037201-94037501	0.013176553681213	1	3.51818372985508	2.3152729597046e-14	300	0.984127	0.1912	2	0.0013	2	1	NA	0.9997474	0.008737467	DHFRL1	-255284	ncHAE
chr3:97313050-97313350	0.0604171612316983	0.99887162153116	1.48153119765616	0.514920086843461	300	0.99206349	0	0	6e-04	1	0	NA	0.9893623	0.1760878	ARL6	-170172	ncHAE
chr3:99375186-99375748	0.0924723999373629	1	1.77429033841901	0.380318349334373	562	0.706349	0	0	0.003	5	0	NA	0.9997929	0.005899175	COL8A1	18148	ncHAE
chr3:99940818-99941117	0.25741542644861	1	1.8262110813444	2.02799972508175e-14	299	0.984127	0	0	0.0031	6	0	NA	0.9825385	0.1794185	TMEM30C	36437	ncHAE
chr4:101068783-101069082	0.308693361917646	1	1.39277799716917	0.487473237695064	299	0.9761905	0	0	0	0	0	0.004	0.9236149	0.4268545	DDIT4L	42692	ncHAE
chr4:101509195-101509508	0.129576410019757	1	2.07734124122408	2.52293696013819e-14	313	0.896825	0.2246	4	0.001	2	0	1	0.9983741	0.03016872	EMCN	-70102	ncHAE
chr4:102112905-102113204	0.2774117835618	0.924427785330996	1.77190988754906	0.804699571301927	299	0.420635	0.28275	4	0.0038	2	2	0.995	0.9996682	0.02183677	PPP3CA	155582	ncHAE
chr4:10269516-10269816	0.000636412246185047	1	3.86010440984263	0.764037743177327	300	0.99206349	0.1511	2	0.0028	11	0	NA	0.9871844	0.07644727	WDR1	-151182	ncHAE
chr4:105967427-105967727	0.054521046902669	1	2.35000711570692	0.530989828652901	300	0.99206349	0.1603	1	0.0035	2	1	1	0.9997707	0.01189793	TET2	-99873	ncHAE
chr4:107355763-107356062	0.00497255777285377	0.618554817526627	2.8396881032269	1.37162233111656	299	0.99206349	0.0202	2	0.0034	1	0	0.001	0.9991469	0.02009379	TBCK	-113261	ncHAE
chr4:108474020-108474401	0.403679613057167	1	1.62157923862284	6.81004703183641e-14	381	0.99206349	0.0116	1	0.0023	2	0	1	0.9918939	0.1164459	PAPSS1	167397	ncHAE
chr4:108700174-108700473	0.0605192986952392	1	2.76124176857949	0.110275643958549	299	0.99206349	0.012	1	4e-04	1	0	0.415	0.9985042	0.07159345	SGMS2	-45395	ncHAE
chr4:109770404-109770703	0.129114415856954	1	2.13038409544716	0.0758190234702809	299	0.99206349	0	0	0.0024	4	0	0.062	0.9996548	0.01512263	ETNPPL	-86345	ncHAE
chr4:109814878-109815322	0.75564057111616	1	1.13221419310722	1.04821477669979e-14	444	0.99206349	0.3289	3	0.0017	4	3	0.9965	0.9982721	0.05375012	ETNPPL	-130891	ncHAE
chr4:11119089-11119389	0.00134613102135894	0.462860735635787	3.92931536972746	1.08356044808059	300	0.984127	0.27665	2	0.004	1	0	NA	0.9998613	0.004611084	HS3ST1	312150	ncHAE
chr4:112809456-112809841	0.039173630707626	0.479504516132692	2.24357153333184	1.14127359533177	385	0.99206349	0	0	8e-04	2	0	1	0.9999487	0.003304705	C4orf32	-256904	ncHAE
chr4:113434763-113435063	0.792505159428175	1	1.16438871009336	0.745844589829552	300	0.968254	0	0	0.0011	2	0	1	0.999844	0.03051845	NEUROG2	2415	ncHAE
chr4:114768549-114768849	0.220404135783765	1	2.15064115250402	2.25747494443524e-14	300	0.99206349	0.03075	2	0.0019	4	0	0.827	0.9992812	0.03265255	CAMK2D	-86475	ncHAE
chr4:115679527-115679841	0.200989453574778	1	1.73197403506882	1.19287873698354e-14	314	0.99206349	0.0401	1	0.0019	4	0	1	0.9946079	0.1312951	UGT8	160073	ncHAE
chr4:115866988-115867287	0.239440327663441	0.466496730082409	1.43609670364197	1.51232296465563	299	0.99206349	0.27285	2	0.0054	2	0	0.977	0.9592368	0.329585	NDST4	167894	ncHAE
chr4:116528549-116528848	0.183703929067896	1	1.80378174046404	0.360745950577249	299	0.99206349	0.2831	1	0.0042	1	0	0.314	0.9986922	0.04453726	NDST4	-493667	ncHAE
chr4:11870878-11871178	0.218866456041373	1	1.85539918726768	0.654801610120759	300	0.99206349	0.1068	3	0.001	4	0	NA	0.9921585	0.1204956	HS3ST1	-439639	ncHAE
chr4:119160890-119161190	0.0964477727778019	1	2.34751001016111	0.49387731141767	300	0.984127	0.0462	4	0.0028	1	0	0.886	0.9995707	0.02388652	PRSS12	113118	ncHAE
chr4:11967726-11968067	0.216349729528169	0.480812442973813	1.66840421169363	1.31011350182197	341	0.99206349	0.1767	1	0.0018	6	0	NA	0.9094651	0.4578222	HS3ST1	-536508	ncHAE
chr4:124317839-124318139	0.000195317612329049	0.953529414190268	4.2592818101758	1.12385589994832	300	0.063492	0	0	4e-04	3	0	0.996	0.9999995	9.953258e-05	SPRY1	-2676	ncHAE
chr4:128260918-128261218	0.326445749653953	1	1.67341976301112	2.15381799616611e-14	300	0.99206349	0.0403	1	0	0	0	0.984	0.9993753	0.03092608	INTU	-293019	ncHAE
chr4:12935420-12935737	0.0254664966825635	1	2.11145901639344	1.53901530823335e-14	317	0.952381	0.0521	3	0.0021	2	0	NA	0.9998711	0.01345579	RAB28	550410	ncHAE
chr4:129474684-129474984	0.616359182820597	1	1.42329658316405	0.0397618494723534	300	0.484127	0.1252	1	0.001	3	0	1	0.9999892	0.0103971	PHF17	-255945	ncHAE
chr4:130202699-130202998	0.0299107236542312	0.201660729680122	2.87367300174847	1.66732515496333	299	0.99206349	0.0543	3	0.003	3	0	0.992	0.9999697	0.002214974	SCLT1	-188087	ncHAE
chr4:130284089-130284451	0.0619449492605839	0.568135603007911	1.40448502468126	0.864783380376397	362	0.087302	0.0529	1	8e-04	3	0	1	0.999908	0.01164652	SCLT1	-269508	ncHAE
chr4:130342325-130342624	0.0637177888005713	0.360678905259209	2.74473013627988	1.55519634573333	299	0.99206349	0	0	0.003	6	0	0.744	0.9958036	0.08198421	SCLT1	-327713	ncHAE
chr4:131560343-131560666	0.730230603843491	1	1.20814421089986	0.375386880183835	323	0.99206349	0.0176	1	0	0	0	1	0.9830688	0.2223284	SCLT1	-1545743	ncHAE
chr4:134439213-134439593	0.201443767643394	1	1.95775630922588	0.66151325752361	380	0.99206349	0.0893	3	0.001	3	0	0.998	0.9293201	0.3566791	PCDH10	368933	ncHAE
chr4:1357151-1357450	0.0797228877788411	1	2.60680883709967	0.104233579719687	299	0.9761905	0.0795	4	8e-04	1	2	NA	0.999996	0.001201641	UVSSA	16197	ncHAE
chr4:137239309-137239666	0.0944759813187438	0.267823621128539	1.44766888556069	0.664340787243569	357	0.984127	0	0	5e-04	2	0	1	0.9966155	0.07659258	PCDH18	1214141	ncHAE
chr4:13785622-13785921	0.391432309845622	1	1.72747627569973	3.00573737503393e-14	299	0.746032	0.0331	1	0.0032	2	0	NA	0.9598992	0.2731184	BOD1L1	-156425	ncHAE
chr4:138082424-138082723	0.248369117459772	0.0720055365755392	1.36677133600902	1.91161914455531	299	0.99206349	0.0413	3	0	0	0	0.986	0.9403838	0.3840125	PCDH18	371055	ncHAE
chr4:138778779-138779078	0.0794420355574385	1	2.58060810293329	0.659030429476833	299	0.9761905	0.07947	3	8e-04	4	1	1	0.9994648	0.01883799	PCDH18	-325300	ncHAE
chr4:139646307-139646660	0.439512045062779	1	1.56146608306083	0.0254338437493965	353	0.99206349	0.2343	4	0.0028	3	0	1	0.9977565	0.06017418	CCRN4L	-290459	ncHAE
chr4:145571230-145571601	0.618086615688113	1	1.60515407045472	0.0920854608296097	371	0.984127	0	0	6e-04	1	0	1	0.9941566	0.1368694	HHIP	4243	ncHAE
chr4:145793615-145794010	0.00210476963093653	1	2.93707427830036	0.316392262037796	395	0.9285714	0	0	0.0024	1	0	1	0.9999999	3.426783e-05	ABCE1	-225271	ncHAE
chr4:14619640-14619939	0.00711884984457867	1	3.71172857672269	1.55696430177142e-14	299	0.99206349	0	0	0.002	5	0	NA	0.9998692	0.004492834	CPEB2	-384508	ncHAE
chr4:147777039-147777339	0.258491140803429	0.886000610198339	2.09841188056278	0.90783215545167	300	0.984127	0	0	0.0016	3	0	0.1605	0.9675018	0.2896566	POU4F2	217144	ncHAE
chr4:147902213-147902513	0.0292321409809491	1	2.36426549493935	1.48643156453111e-14	300	0.99206349	0.10265	2	0	0	1	1	0.999894	0.008016583	POU4F2	342318	ncHAE
chr4:149669499-149669965	0.104846392400628	0.987952665162644	2.15147162269658	0.249115136252174	466	0.99206349	0.2806	3	0.0032	3	1	1	0.9992632	0.0167243	NR3C2	-306060	ncHAE
chr4:152907845-152908144	0.148941139120463	0.205087994750236	2.13405236626073	2.30267056642006	299	0.99206349	0.0206	5	0.0018	2	0	0.55	0.9904076	0.1293125	PET112	-225820	ncHAE
chr4:152908177-152908477	0.0273317447741094	1	3.1474181584267	2.53904880685739e-14	300	0.99206349	0.1945	3	0.0014	1	0	0.5505	0.9999614	0.002626965	PET112	-226152	ncHAE
chr4:153118357-153118656	0.167575489582338	1	1.32979837653836	0.402784259575553	299	0.9603175	0	0	0.0013	2	0	0.991	0.9907038	0.1707677	FBXW7	338746	ncHAE
chr4:155749018-155749317	0.330005057265869	0.607652175422751	1.80733184452101	0.608581102433299	299	0.99206349	0	0	4e-04	1	0	1	0.9997992	0.01765937	RBM46	46803	ncHAE
chr4:157656756-157657056	0.0836263508876446	0.955199777805656	2.00194095331285	1.00098733435152	300	0.952381	0.16475	2	0.0014	1	1	0.8925	0.952024	0.3486089	PDGFC	235640	ncHAE
chr4:157692068-157692368	0.195027596568398	1	2.13067634756531	0.407542780790732	300	0.99206349	0.2617	2	0.0056	2	2	0.998	0.9993337	0.03037233	PDGFC	200328	ncHAE
chr4:159086048-159086348	0.0528777607104109	1	1.98765283187611	1.19837925763336e-14	300	0.9444444	0.0933	1	0.0032	3	1	0.927	0.9986247	0.04498908	FAM198B	8004	ncHAE
chr4:1613636-1614059	0.192078864880868	1	1.92354014525036	0.0971439852128821	423	0.99206349	0.11815	2	0.0011	4	1	NA	0.9999751	0.002055497	FAM53A	72140	ncHAE
chr4:164448496-164448796	1	1	0.949027314888978	0.41094617250744	300	0.9285714	0.3782	3	0.002	5	3	0.001	0.9866826	0.2807077	TKTL2	-53599	ncHAE
chr4:165052266-165052566	0.0234530315144688	1	3.11316592037207	0.372278855786329	300	0.984127	0.1174	1	0.0068	4	0	0.9405	0.9976782	0.0370181	MARCH1	252786	ncHAE
chr4:166604899-166605198	0.197855996742342	1	2.13578638392189	0.88074472237623	299	0.984127	0.0525	1	0.0061	6	0	0.002	0.9934402	0.1061944	TLL1	-189361	ncHAE
chr4:167095588-167095887	0.663503197533508	0.391081095047074	1.35320209889946	1.1202576086718	299	0.99206349	0.2061	2	6e-04	1	0	0.04	0.9211742	0.5204652	TLL1	301328	ncHAE
chr4:169664805-169665105	0.0854970400136592	1	2.60632153892035	6.82305947987134e-14	300	0.642857	0	0	6e-04	3	0	0.7345	0.9999711	0.003560881	PALLD	246700	ncHAE
chr4:16973605-16973905	0.0445214321815822	1	2.32229534250911	0.861974060642431	300	0.99206349	0.03184	2	0.002	1	0	NA	0.9937148	0.1005843	LDB2	-73323	ncHAE
chr4:17070691-17070991	0.14398905284936	1	1.75544397787057	1.98625684142206e-14	300	0.888889	0.0234	1	0.001	4	0	NA	0.9972288	0.06814186	LDB2	-170409	ncHAE
chr4:171205389-171205766	0.435150250205033	0.750484936908483	1.51632127286111	0.911294224243305	377	0.99206349	0.22225	4	0.0016	4	3	1	0.9967932	0.07298269	AADAT	-194460	ncHAE
chr4:171425140-171425589	0.120753222950896	1	2.12375414177168	0.268613350766325	449	0.99206349	0.02576	2	0.0046	1	0	0.995	0.9979606	0.02879028	AADAT	-414247	ncHAE
chr4:173337773-173338092	0.0838806039638766	1	1.91894869770734	1.61137372539311e-14	319	0.99206349	0.0102	1	0.0064	1	0	0.598	0.9988515	0.03144527	GALNTL6	603279	ncHAE
chr4:173578422-173578722	0.211064450512586	1	2.08741573033708	0.0241378305911207	300	0.968254	0.0194	1	0.0026	4	0	0.837	0.99575	0.08742518	GALNT7	-511332	ncHAE
chr4:174420098-174420398	0.0106049803212237	1	2.6690116382777	1.96475511357487e-14	300	0.865079	0	0	0.0045	4	0	0.6995	0.9975491	0.04618583	HAND2	31132	ncHAE
chr4:174656716-174657015	0.0541974908272536	0.582208405734934	2.95399832391201	0.83552265562218	299	0.9761905	0.0737	7	6e-04	1	2	0.885	0.9996809	0.01436441	HAND2	-205486	ncHAE
chr4:175343529-175343828	0.0432304431745487	1	2.47888799402386	0.657992659404162	299	0.99206349	0.1404	1	0.0012	1	0	0.009	0.9987443	0.03119417	HPGD	100370	ncHAE
chr4:178272899-178273376	0.0413309963276307	1	2.22564001429155	0.661688299835832	477	0.984127	0.1508	5	6e-04	3	0	1	0.9998489	0.004140831	NEIL3	42148	ncHAE
chr4:178886976-178887276	0.0455377498847069	1	2.83145093390645	2.58852854976827e-14	300	0.99206349	0	0	0.0057	4	0	0.9505	0.9991567	0.02529669	AGA	-523469	ncHAE
chr4:179409938-179410238	0.201949978473821	1	2.22790618852677	7.67963787690735e-14	300	0.99206349	0.048235	4	8e-04	3	0	1	0.9997699	0.01746029	AGA	-1046431	ncHAE
chr4:179447479-179447779	0.229046297681085	1	1.59260735221924	0.00753426415833823	300	0.99206349	0.2837	8	8e-04	2	0	0.972	0.9864235	0.2013212	AGA	-1083972	ncHAE
chr4:180670122-180670498	0.151723988786017	1	2.16829357786302	4.00808701338437e-14	376	0.99206349	0.1577	1	0.001	3	0	1	0.9999658	0.003986956	AGA	-2306653	ncHAE
chr4:180778499-180778798	0.0182907437035763	1	3.24550064373759	0.406712116757548	299	0.99206349	0.3037	4	0.002	5	0	0.04	0.9927965	0.07361229	TENM3	-2385933	ncHAE
chr4:181225270-181225723	0.401359975556561	0.715798523798677	1.60364011402295	0.526881520580874	453	0.99206349	0.1214	4	8e-04	5	0	1	0.99244	0.112882	TENM3	-1939085	ncHAE
chr4:181587928-181588227	0.0816340090342763	1	2.6804025023174	0.620438953904633	299	0.984127	0.06949	3	6e-04	3	0	0.676	0.9801641	0.1864446	TENM3	-1576504	ncHAE
chr4:182156319-182156882	0.405473402420881	1	1.59768335103773	1.75930458184229e-14	563	0.984127	0.05711	1	0.0024	5	0	1	0.9992783	0.01720905	TENM3	-1007981	ncHAE
chr4:182253237-182253536	0.358455241546714	1	1.62935002495545	0.83160379799553	299	0.99206349	0.029	3	8e-04	3	0	1	0.9988713	0.04171585	TENM3	-911195	ncHAE
chr4:182271922-182272882	0.130306439736535	0.908090861028856	1.39186180468092	0.700844772967265	960	0.9365079	0.0198	3	8e-04	7	0	1	0.9994908	0.006882539	TENM3	-892180	ncHAE
chr4:182581424-182581888	0.22207253122283	0.934792341784323	1.75664639865455	0.435220818963473	464	0.984127	0.2935	2	0.0027	4	0	1	0.999998	0.0004945206	TENM3	-582926	ncHAE
chr4:182582760-182583060	0.00183989058258083	0.403090309230396	3.93910959079393	1.50478830682562	300	0.99206349	0.2302	3	0.0034	5	0	0.997	0.9999995	8.114906e-05	TENM3	-581672	ncHAE
chr4:182609631-182609930	0.0727802579484511	0.643660996312715	2.86428857018106	1.14706991782298	299	0.777778	0.251	4	0.0038	3	0	1	0.9999161	0.006574504	TENM3	-554801	ncHAE
chr4:182669782-182670081	0.0932067910716317	1	2.43292513999199	0.162418365812109	299	0.99206349	0.069385	4	0.0046	2	0	1	0.9999984	0.0007339346	TENM3	-494650	ncHAE
chr4:182720533-182720833	0.274458684421127	0.706202189313509	1.11258719110864	0.759244498546471	300	0.99206349	0.0172	1	0.0016	3	0	0.994	0.9930912	0.1491747	TENM3	-443899	ncHAE
chr4:182728988-182729288	0.0218999037372241	1	2.94814672292236	0.675649361508151	300	0.873016	0.401	1	0.0012	1	0	0.999	0.9997577	0.008984296	TENM3	-435444	ncHAE
chr4:183113747-183114047	0.323086729393724	1	1.71126648556142	3.39432018150142e-14	300	0.761905	0.1226	1	0.0031	4	0	1	0.9942385	0.1384665	TENM3	-50685	ncHAE
chr4:183505192-183505547	0.413772138145096	1	1.53564339468098	4.57938301427743e-14	355	0.984127	0.375	3	0	0	2	1	0.999047	0.03868528	DCTD	333162	ncHAE
chr4:183673434-183673733	0.0160869970661913	1	3.00331277594379	1.06415337798361e-14	299	0.47619	0.15	5	0.0012	3	0	0.971	0.9999564	0.002860205	DCTD	164948	ncHAE
chr4:188278921-188279221	0.150302511809852	1	1.45715997603355	1.19578800802943e-14	300	0.99206349	0	0	0.0052	2	0	0.992	0.9987294	0.06778806	FAT1	-634062	ncHAE
chr4:188386340-188386640	0.0319898643791469	0.287800936545745	2.84451388888889	1.6414114206091	300	0.99206349	0	0	6e-04	1	0	0.007	0.9809168	0.132121	ZFP42	-530435	ncHAE
chr4:189371830-189372130	0.0362295342356735	1	2.6235023861272	0.284008109236181	300	0.984127	0.2108	4	8e-04	1	1	0.997	0.999969	0.002254012	TRIML1	311407	ncHAE
chr4:20340012-20340312	0.0217678002948216	0.998871621018033	3.3784908526142	0.501432513533483	300	0.99206349	0.1406	3	0.003	2	0	NA	0.9992809	0.01716775	SLIT2	84975	ncHAE
chr4:22737296-22737596	0.579197378473691	1	1.44628310512662	3.62977124807388e-14	300	0.984127	0.0649	8	0.0032	1	0	NA	0.9994538	0.04468789	GPR125	-219769	ncHAE
chr4:22989979-22990279	0.0567477030107235	1	2.46821338858941	1.24600007245993e-14	300	0.99206349	0.0242	1	0.0021	4	0	NA	0.9999979	0.0008811029	GPR125	-472452	ncHAE
chr4:23015730-23016030	0.000116545288165515	0.852070023244615	5.19296285267014	0.90977638681739	300	0.99206349	0.0427	3	0.0018	4	0	NA	1	2.139488e-06	GPR125	-498203	ncHAE
chr4:23040666-23040966	0.0176252208588175	0.51431114857301	3.68688684853928	1.18303169604085	300	0.9365079	0.4043	4	0.0025	4	0	NA	0.9999956	0.0006903079	GPR125	-523139	ncHAE
chr4:23807876-23808339	0.206111655613473	1	1.67720279359843	1.7139529389789e-14	463	0.99206349	0.0149	2	0.0034	3	0	NA	0.9987361	0.02461134	PPARGC1A	83592	ncHAE
chr4:23875672-23876149	0.045851165430409	0.826819092050415	2.54337034952152	0.529255073599317	477	0.9761905	0.0531	6	8e-04	3	0	NA	0.999922	0.004188407	PPARGC1A	15789	ncHAE
chr4:23951630-23951929	0.250521711066915	0.873710999522506	1.95389140376805	1.11143478405205	299	0.99206349	0.2965	1	0.001	2	0	NA	0.9992669	0.03304258	PPARGC1A	-60080	ncHAE
chr4:24233532-24233831	0.0272470200015259	1	3.0437734219692	4.91473109809534e-14	299	0.99206349	0.16415	2	0.0014	2	0	NA	0.999921	0.004467562	PPARGC1A	-341982	ncHAE
chr4:24305052-24305401	0.44717044099283	0.63436488895868	1.47696402618829	0.735873500345217	349	0.99206349	0.34825	2	0.0032	1	0	NA	0.9999709	0.006174883	DHX15	280946	ncHAE
chr4:25823248-25823547	0.0634309838687286	0.584830607254063	2.52679708491019	0.370917133239737	299	0.99206349	0.1645	1	0	0	0	NA	0.9934838	0.1403419	SEL1L3	41183	ncHAE
chr4:26208220-26208519	0.10002806057339	1	2.43224116381401	0.176004596176392	299	0.547619	0	0	0.002	3	0	NA	0.9999898	0.002039712	RBPJ	-112962	ncHAE
chr4:30641998-30642298	0.172292544335413	0.717812816089347	2.06927335501903	1.20702530373094	300	0.99206349	0	0	0	0	0	NA	0.9922263	0.1119006	PCDH7	-80897	ncHAE
chr4:30652939-30653540	0.0398589639374625	0.0497464059553439	2.23292018727171	2.34965005694314	601	0.99206349	0.0669	6	0.0015	4	0	NA	0.9990723	0.01178939	PCDH7	-69805	ncHAE
chr4:30831918-30832238	0.17077693105712	1	2.10104238124718	0.0749882640287378	320	0.984127	0.261	4	0	0	0	NA	0.9996444	0.03716325	PCDH7	109033	ncHAE
chr4:31263389-31263751	0.186766740068893	1	1.98330040408654	0.332078002102287	362	0.984127	0.0363	1	9e-04	4	0	NA	0.9992655	0.02358765	PCDH7	540525	ncHAE
chr4:33991710-33992010	0.0440692129048305	1	1.97484732186574	1.95841161141749e-14	300	0.99206349	0	0	0.0076	1	0	NA	0.9999551	0.008099754	ARAP2	2254271	ncHAE
chr4:34486458-34486758	0.0863297806865444	1	2.5395238987158	0.886613730189149	300	0.99206349	0.0871	3	7e-04	2	0	NA	0.9923138	0.08966578	ARAP2	1759523	ncHAE
chr4:34720594-34720968	0.695148704885909	1	1.19199861999094	0.142148059399516	374	0.9761905	0.0831	2	0.0022	2	0	NA	0.943766	0.3753133	ARAP2	1525350	ncHAE
chr4:35825850-35826299	0.0373162440056355	0.15126833320738	2.92331060088833	0.91045896061031	449	0.99206349	0.0367	1	6e-04	5	0	NA	0.997358	0.04843881	ARAP2	420056	ncHAE
chr4:36018261-36018560	0.241606157357777	1	1.73499325373296	1.59428479088135e-14	299	0.99206349	0.16065	2	0.0021	4	0	NA	0.9954576	0.08807333	ARAP2	227720	ncHAE
chr4:37544870-37545169	0.0246253982616549	1	3.69973777410207	0.409399406322949	299	0.99206349	0.0419	3	0.0036	1	0	NA	0.997208	0.04923833	RELL1	142978	ncHAE
chr4:42150269-42150997	1	1	0.852103982386342	1.59122493057698e-14	728	0.9603175	0.3257	1	0.002	3	1	NA	0.9998999	0.01150881	SLC30A9	158144	ncHAE
chr4:43763965-43764367	0.100308979944875	1	1.37750684980373	1.49562232773304e-14	402	0.99206349	0.0449	3	0.0016	5	0	NA	0.974735	0.2129798	KCTD8	686658	ncHAE
chr4:44068241-44068540	0.0132793708764002	0.88809709127402	2.56082111926102	1.06402871362592	299	0.968254	0	0	4e-04	3	0	NA	0.9985265	0.03559158	KCTD8	382433	ncHAE
chr4:46508781-46509081	0.0800826281370279	1	2.55739052772217	0.954729922060318	300	0.865079	0.0182	1	0.002	4	0	NA	0.9964246	0.05923696	GABRA2	-31684	ncHAE
chr4:53463593-53463893	2.19699212045121e-07	1	8.1235809413363	0.348274180540534	300	0.99206349	0.019	5	6e-04	3	1	NA	1	1.274086e-09	USP46	61759	ncHAE
chr4:54076519-54076818	0.015296454213095	1	3.28535083639544	3.26680072194731e-14	299	0.9603175	0.011	2	8e-04	2	0	NA	0.9998601	0.006015605	SCFD2	155573	ncHAE
chr4:58067113-58067412	0.444388716577273	1	1.73023008795328	0.426628356747613	299	0.984127	0	0	0.0012	3	0	NA	0.9974571	0.0902849	IGFBP7	-90712	ncHAE
chr4:58145172-58145471	0.156218563077485	0.849478325339524	2.02333859029784	1.08057170143749	299	0.984127	0.1379	2	0.0012	4	1	NA	0.9796872	0.1889102	IGFBP7	-168771	ncHAE
chr4:58221522-58221822	0.179927110870905	1	1.26685522100977	0.36624125389754	300	0.896825	0.16425	4	0.0011	2	0	NA	0.9995736	0.04370078	IGFBP7	-245121	ncHAE
chr4:58229349-58229730	0.0621157907406646	1	2.19425324885186	0.54754131522613	381	0.984127	0	0	0.0014	4	0	NA	0.9997301	0.01227475	IGFBP7	-252989	ncHAE
chr4:58304149-58304449	0.043877436266149	1	3.16881354272628	0.126354507296009	300	0.99206349	0.154	4	4e-04	4	0	NA	0.9999737	0.002224881	IGFBP7	-327748	ncHAE
chr4:58363767-58364184	0.0746607048666316	1	2.43747289046078	0.659025311901839	417	0.99206349	0.254	2	0.0042	2	0	NA	0.9999895	0.001162015	IGFBP7	-387425	ncHAE
chr4:58371027-58371327	0.0537080528927054	1	2.11931810376801	0.401383587322863	300	0.968254	0.1098	2	0.0018	3	0	NA	0.9999396	0.00552109	IGFBP7	-394626	ncHAE
chr4:58474035-58474363	0.535891349875371	1	1.48358900467293	0.322749740744445	328	0.9444444	0.42835	2	0.0014	5	0	NA	0.9465507	0.3651191	IGFBP7	-497648	ncHAE
chr4:58501975-58502275	0.291436379471703	1	1.81608981941646	2.3512585743427e-14	300	0.99206349	0.0835	3	0.0014	5	0	NA	0.9862302	0.2027541	IGFBP7	-525574	ncHAE
chr4:58555829-58556353	0.285001183350346	1	1.65739334006977	0.72769834240162	524	0.99206349	0.28585	2	0.0029	4	0	NA	0.9987661	0.02475715	IGFBP7	-579540	ncHAE
