chromosome	pval.human	pval.chimp	zeta.human	zeta.chimp	size	Specificity	maf_common	S_common	maf_rare	S_rare	eQTLs	PhastCons	PP_con	PP_acc	gene	dTSS	type
chr17:70462026-70462330	0.967461592679599	1	0.872326829419611	1.37179873386576e-14	304	0.9761905	0.3516	1	0.0036	5	0	NA	0.9293718	0.5041797	SOX9	345017	DHS
chr17:70711041-70711350	0.102732037156929	0.45841577457742	2.72461886122022	1.41793292179386	309	0.9761905	0.0547	7	0.0012	5	0	NA	0.9485951	0.3015204	SLC39A11	377631	DHS
chr17:70721661-70721950	0.287580891239458	1	1.98033495295106	0.904427179676902	289	0.0317460000000001	0.2676	5	0.002	1	3	0	0.9590541	0.269673	SLC39A11	367021	DHS
chr17:70761486-70761790	0.575165358036739	0.969333069577055	0.979465398891833	0.868209423951968	304	0.9761905	0.0208	2	0.003	3	0	NA	0.9375627	0.4794204	SLC39A11	327189	DHS
chr17:70764566-70764875	0.959474225721522	0.983264659527362	2.31063491663093e-14	0.391038207882712	309	0.9761905	0.0158	1	0.0021	2	0	NA	0.3485942	1	SLC39A11	324106	DHS
chr17:70881886-70882195	1	0.253063474982797	2.29911785493033e-14	1.1302697490976	309	0.9761905	0.23345	2	0.0041	2	0	NA	0.5374352	1	SLC39A11	206786	DHS
chr17:70882266-70882575	0.444401954951077	1	1.73026173187385	0.609098695014922	309	0.9761905	0.21225	4	0.0024	3	0	NA	0.8037791	0.6265754	SLC39A11	206406	DHS
chr17:70919141-70919455	1	1	0.435057807002051	2.71598840671775e-14	314	0.9761905	0.1301	2	0.0036	3	0	NA	0.6849731	0.8789227	SLC39A11	169529	DHS
chr17:71088726-71088990	0.300063036496779	1	0.559235461810017	1.51155138715075e-14	264	0	0.014	1	0.0022	3	0	0.5105	0.9920689	0.4336641	SLC39A11	-31	DHS
chr17:71187626-71187895	0.384954467807002	1	1.51275928985923	1.00603256937048e-14	269	0.02381	0.4387	5	0.0028	3	3	0	0.9873041	0.1906672	COG1	-1368	DHS
chr17:7122746-7123350	0.998871621018033	0.64110799963402	0.601506767513561	1.23416633495326	604	0.9285714	0.0274	5	0.0024	3	3	NA	0.3555606	0.9223386	DLG4	-27	DHS
chr17:71526946-71527255	0.369121439351102	1	1.79111899947248	2.23189206493453e-14	309	0.9761905	0.3778	2	0.0011	4	0	NA	0.9623583	0.2578006	SDK2	113127	DHS
chr17:71543486-71543795	0.930804118660523	1	1.30543734830455	0.732571294182524	309	0.9761905	0	0	0.0022	2	0	NA	0.7470219	0.7518979	SDK2	96587	DHS
chr17:71593326-71593635	1	0.0446762740255552	0.953649198136075	2.71464214799503	309	0.9761905	0.1872	2	0.005	2	1	NA	0.7834215	0.7188509	SDK2	46747	DHS
chr17:71649361-71649670	0.00738137941568795	0.0306602401201399	2.40733576262867	3.33973132887634	309	0.968254	0.03545	4	0.0018	1	0	NA	0.9946809	0.05295571	SDK2	-9288	DHS
chr17:71710146-71710455	0.773267017667514	0.625942013210906	1.22442055087482	1.39191352131144	309	0.9761905	0.27725	2	0.009	6	0	NA	0.9061933	0.4663173	SDK2	-70073	DHS
chr17:7189506-7189815	1	1	2.2902795370641e-14	1.80392854934883e-14	309	0.9761905	0	0	0	0	0	NA	0.8543275	1	SLC2A4	4675	DHS
chr17:71939146-71939455	0.530394331099159	0.340249241993584	1.52368340712325	1.66209800755596	309	0.968254	0.03535	2	0.0032	1	0	NA	0.7798952	0.6521786	RPL38	-260491	DHS
chr17:71976026-71976335	0.487945285451868	1	1.95867908194506	1.76640172503953e-14	309	0.968254	0.019	2	0.003	4	0	NA	0.9418335	0.3796854	RPL38	-223611	DHS
chr17:72067546-72067855	0.919743255919511	1	1.08789996877801	0.668027573544547	309	0.9761905	0.0148	3	0	0	0	NA	0.852888	0.6349772	RPL38	-132091	DHS
chr17:72142266-72142575	0.280965460136081	0.154538591066916	1.32924921654361	1.90952859383448	309	0.968254	0.0331	1	0	0	1	NA	0.9614278	0.3231574	RPL38	-57371	DHS
chr17:72333266-72333575	0.179478618026623	0.0571004728895903	2.07463163233996	2.36042441426936	309	0.9761905	0.3636	5	0.0024	4	2	NA	0.9209613	0.3373681	KIF19	11070	DHS
chr17:72375621-72375910	1	1	1.61342010653481e-14	1.61091947483953e-14	289	0.0317460000000001	0	0	0.0026	5	0	0	0.4016327	1	GPR142	12169	DHS
chr17:72455826-72456135	1	1	1.839139076671e-14	0.666167959791148	309	0.9761905	0.0568	2	0.0016	2	0	NA	0.2943988	1	CD300A	-6574	DHS
chr17:72668506-72668815	0.716235779147024	0.984325064055567	1.28472349951915	0.879221860795877	309	0.9761905	0	0	0.0018	1	0	NA	0.9650389	0.3014442	CD300LF	40456	DHS
chr17:72771806-72772695	1	1	0.721144407292915	0.813799829388587	889	0.9365079	0.012	3	0.002	9	1	0	0.5410018	0.7476583	NAT9	219	DHS
chr17:73055341-73055650	0.460536682031413	0.831754150257508	1.48746125887197	0.620052669413274	309	0.9761905	0.0124	1	0.0012	1	0	NA	0.9738969	0.3556102	KCTD2	12156	DHS
chr17:73121086-73121395	1	1	2.37584986135644e-14	0.370368756143355	309	0.968254	0	0	0.001	3	0	NA	0.208898	1	NT5C	6649	DHS
chr17:73234821-73235355	1	1	3.10132174586652e-14	0.898673587493078	534	0.00793699999999997	0.02215	2	0.0034	5	0	0.001	0.0737766	1	MRPS7	-22667	DHS
chr17:73285426-73285770	0.0833580065897565	1	1.99190318684356	9.08653178329423e-15	344	0	0.0555	3	8e-04	7	2	0	0.9731715	0.2200682	SLC25A19	-1843	DHS
chr17:7338506-7338790	0.158934782493446	1	2.47965672028516	4.76385443422391e-14	284	0	0.1715	1	0	0	1	NA	0.9836892	0.2126119	TMEM102	-114	DHS
chr17:73401741-73402735	0.0120400630741437	1	1.7915485370061	0.424171613521241	994	0.00793699999999997	0.09385	2	0.0043	10	3	0.002	0.9941986	0.03659448	GRB2	-671	DHS
chr17:73408721-73408995	0.861500116438139	0.094334768382193	1.20799441098117	1.93766049338757	274	0.02381	0.3345	2	0.0018	3	2	5e-04	0.8767701	0.5986881	GRB2	-7291	DHS
chr17:73452501-73452795	1	0.692298845603001	2.20007247326585e-14	1.31933325017628	294	0	0.344	1	0.001	3	1	0.018	0.4551697	1	KIAA0195	103	DHS
chr17:73487906-73488215	1	1	0.890759078150592	0.775343705704565	309	0.9761905	0	0	8e-04	1	0	NA	0.6044973	0.8461122	CASKIN2	23603	DHS
chr17:73611866-73612175	1	0.576968009593406	0.656919202092038	1.57272424920673	309	0.9761905	0.0877	1	0.0016	7	1	NA	0.7646003	0.8389041	MYO15B	13423	DHS
chr17:73625566-73625875	1	1	0.905196163905841	0.449050612487253	309	0.9761905	0.03026	2	0.0064	3	1	NA	0.7822483	0.8225171	SMIM5	-3793	DHS
chr17:73663186-73663475	1	0.0740334722426782	1.97003345017279e-14	1.97510358780447	289	0	0.3817	4	0.0054	4	4	0	0.413477	1	RECQL5	-62	DHS
chr17:73780661-73782735	1	1	0.412563284199499	0.54055099964345	2074	0.039683	0.1769	7	0.0016	15	2	0.002	0.3064067	0.9115946	UNK	846	DHS
chr17:7387141-7387815	1	0.104041411890585	0.62163280380086	0.851206353503493	674	0.0317460000000001	0.3456	5	0.0024	7	6	NA	0.8657352	0.5371314	ZBTB4	104	DHS
chr17:7387861-7388250	1	1	0.39133517648115	1.31181576564306e-14	389	0.666667	0.10075	2	0.0016	4	2	NA	0.956208	0.5957762	POLR2A	371	DHS
chr17:74004981-74005290	1	1	3.39303287957603e-14	4.05667313193085e-14	309	0.9761905	0	0	6e-04	3	0	NA	0.6817952	1	CDK3	7717	DHS
chr17:74005906-74006215	0.687301692646815	1	0.923004976028204	2.87764460125591e-14	309	0.968254	0.0116	1	0.0016	5	0	NA	0.8989604	0.5652714	CDK3	8642	DHS
chr17:74009626-74010935	0.381107618267034	1	1.32310287831891	0.827311041683225	1309	0.9285714	0.0561	5	0.0011	12	3	0	0.9670667	0.1149427	CDK3	12862	DHS
chr17:74116286-74116595	1	1	0.912567740347088	0.715315489017014	309	0.968254	0.0383	3	0.0026	3	1	NA	0.7806482	0.7216958	EXOC7	-16614	DHS
chr17:74172666-74172970	0.3060826391713	0.250653079164535	1.7176394586908	1.63641665519153	304	0.9761905	0.0399	1	0.0028	3	0	NA	0.7053383	0.7227025	FOXJ1	-35438	DHS
chr17:74202286-74202595	1	1	0.871091066095972	0.503362660790816	309	0.968254	0	0	0.0012	2	0	NA	0.8331404	0.6633605	RNF157	34013	DHS
chr17:74226206-74226510	1	1	0.903297203290762	0.707120870276264	304	0.968254	0.1528	1	0.0022	4	1	NA	0.8308397	0.6663481	RNF157	10096	DHS
chr17:74381901-74382170	1	1	0.52652078414457	0.451727920007693	269	0.02381	0	0	0.0031	2	0	0	0.7453023	0.8501967	SPHK1	1305	DHS
chr17:74394106-74394370	1	0.688002771124434	1.54687338530962e-14	0.936422542561779	264	0.00793699999999997	0	0	0.0011	4	0	0	0.6374103	1	SPHK1	13507	DHS
chr17:74438441-74438750	1	1	0.44008587067757	0.383593303437263	309	0.968254	0.0533	1	0.0022	1	0	NA	0.874676	0.7453424	UBE2O	10692	DHS
chr17:74462081-74462335	1	0.100442201803753	0.581150719162815	1.62919496407737	254	0.02381	0.0242	1	7e-04	2	0	0.001	0.8870032	0.72853	AANAT	12775	DHS
chr17:7464086-7464590	1	1	1.80789294423983e-14	1.32411540978508e-14	504	0.952381	0.08635	2	0.002	2	2	NA	0.8071457	1	SENP3	-1205	DHS
chr17:74667726-74668055	1	0.22635850788382	0.370047285858443	1.6471760267786	329	0	0.0166	3	0.0026	5	1	0	0.3934249	0.9627504	ST6GALNAC1	-27971	DHS
chr17:74677361-74677635	1	1	0.933129705194397	0.273462840323767	274	0.02381	0.0191	4	0	0	2	0	0.6797362	0.8034347	MXRA7	29539	DHS
chr17:74695546-74695855	1	1	4.22557695557108e-14	0.84670721035939	309	0.9761905	0.3385	1	0.0018	4	1	NA	0.4212608	1	MXRA7	11336	DHS
chr17:74721626-74723090	1	1	0.587366847546863	0.4886023565055	1464	0.825397	0.0375	3	0.0025	8	1	0.003	0.3835608	0.8523804	JMJD6	403	DHS
chr17:74873446-74873755	1	0.764393386727363	0.837513625947559	1.14959576438839	309	0.968254	0.0699	3	0.0023	2	0	NA	0.7778842	0.7255137	MGAT5B	4872	DHS
chr17:75003221-75003530	0.673631095613734	1	1.34716462811008	0.229862475442043	309	0.968254	0.2075	1	0	0	0	NA	0.9891681	0.1743371	SEC14L1	-81455	DHS
chr17:75084606-75084910	0.416152128251296	1	1.64735753665048	0.787438628619391	304	0	0.0244	3	0.001	2	1	0	0.8781113	0.4639209	SEC14L1	-73	DHS
chr17:7535206-7535510	0.934899344779955	1	1.09250156235853	1.49962048066297e-14	304	0.968254	0.011	1	4e-04	1	0	NA	0.9717377	0.2806244	SHBG	1898	DHS
chr17:75538826-75539170	1	1	0.392124803514703	0.698536781386308	344	0.00793699999999997	0.0276	1	6e-04	1	0	0	0.4642358	0.9494399	SEPT9	261506	DHS
chr17:75700221-75700535	0.466142244971363	0.923363547096277	1.60763798711337	0.936102735191487	314	0.968254	0.0167	4	0.0036	1	0	NA	0.9526588	0.2932544	TNRC6C	-300759	DHS
chr17:75722746-75723055	0.559427752795884	0.998871621018033	1.48109039617688	0.415630380839078	309	0.9761905	0.3275	1	0.0018	5	0	NA	0.9380699	0.3880195	TNRC6C	-278236	DHS
chr17:75736626-75736935	0.381182741335224	1	1.7237806967746	0.374791882439126	309	0.9761905	0.04385	2	0.0014	2	0	NA	0.9408131	0.3254812	TNRC6C	-264356	DHS
chr17:76247041-76247975	0.851927126929002	0.592526449227917	0.962614214626815	0.904571447459756	934	0.015873	0.2069	6	0.0018	10	5	0	0.7564432	0.5411997	TMEM235	19524	DHS
chr17:76464486-76464795	0.888999136230451	1	1.07139346393838	0.656687033265445	309	0.9761905	0	0	0.0018	3	0	NA	0.8222095	0.6784472	PGS1	89920	DHS
chr17:76475541-76475850	0.952662753148232	0.454907241385207	0.648048690464533	1.63058334734689	309	0.9761905	0.0511	3	4e-04	3	0	NA	0.8191551	0.6778174	DNAH17	97780	DHS
chr17:76967046-76969875	0.217329775441839	1	1.393307936337	0.506835056464073	2829	0.9047619	0.0152	6	0.0019	22	0	0	0.9163992	0.1768674	LGALS3BP	7730	DHS
chr17:77019341-77019655	1	1	0.400696428792321	0.28994233545876	314	0.968254	0.0152	1	6e-04	5	0	NA	0.5712618	0.9211637	C1QTNF1	-755	DHS
chr17:77081106-77081410	0.00826707272785343	1	3.51449399363428	0.738592175941835	304	0.9761905	0.2512	5	8e-04	6	4	NA	0.9908931	0.07380449	ENGASE	10231	DHS
chr17:77129386-77129695	0.643467337621891	1	1.3756591002093	2.67466615297619e-14	309	0.9761905	0.1362	1	0.0039	2	0	NA	0.9371471	0.4880082	ENGASE	58514	DHS
chr17:77312286-77312595	0.00735661304342139	0.198865316483644	3.23184542822995	2.14890139990653	309	0.968254	0.09135	4	0.0017	6	0	NA	0.9948756	0.05827368	RBFOX3	166122	DHS
chr17:77425026-77425330	0.171480577109153	0.441363841022352	2.21330337954026	1.68306723622926	304	0.9761905	0.4259	1	0.002	1	0	NA	0.9814494	0.1510533	RBFOX3	53385	DHS
chr17:77447506-77447815	0.185812128456701	1	2.14828261210423	0.260552091835849	309	0.9761905	0.2658	1	0.0021	4	0	NA	0.955332	0.2799174	RBFOX3	30902	DHS
chr17:7755086-7755390	0.361855313455391	1	1.62231671242754	2.35967301667742e-14	304	0.00793699999999997	0	0	0.0014	3	0	NA	0.9988036	0.06349753	TMEM88	-3145	DHS
chr17:77799366-77799670	0.466516062765753	1	1.64038894091071	0.58343293875127	304	0.9761905	0.0457	3	4e-04	1	0	NA	0.9852107	0.1623629	CBX4	13710	DHS
chr17:77807041-77807355	1	1	1.67403938964533e-14	1.50410374503639e-14	314	0.9761905	0.352	4	8e-04	1	0	NA	0.892504	1	CBX4	6030	DHS
chr17:77885786-77886095	1	1	0.91664781979374	2.57283998765011e-14	309	0.968254	0.1807	1	0.0017	4	0	NA	0.8442285	0.6462138	CBX4	-72713	DHS
chr17:77902306-77902615	1	1	0.373627693246681	0.322922119798187	309	0.9761905	0.018	3	7e-04	2	1	NA	0.4093093	0.9608037	CBX4	-89233	DHS
chr17:77980766-77981070	1	1	1.43935092763869e-14	0.764236075443384	304	0.9761905	0.0174	3	0.0012	6	1	NA	0.1765992	1	TBC1D16	28729	DHS
chr17:78069741-78070050	0.43699214965356	1	1.79300137030212	3.08186202890387e-16	309	0.9761905	0.3064	4	0.0019	4	4	NA	0.8580763	0.5566599	GAA	-5607	DHS
chr17:78148346-78148655	1	0.203002850533647	1.43662265029899e-14	1.50508688957325	309	0.968254	0.1143	2	0.0012	3	1	NA	0.221113	1	CARD14	4690	DHS
chr17:7816286-7816590	0.409651468752789	1	0.496997882849017	0.301304239223523	304	0.015873	0.4681	5	0	0	2	NA	0.9593684	0.5953423	KCNAB3	16315	DHS
chr17:78348306-78348610	0.444526581295069	1	1.62003450438381	0.542407376695744	304	0.9761905	0.14665	2	8e-04	1	0	NA	0.9891217	0.1401619	ENDOV	-40509	DHS
chr17:7835241-7835530	0.636277290717514	1	1.35184252481842	0.779532914481011	289	0	0.0831	5	0.0014	4	2	NA	0.8117783	0.6181847	CNTROB	-87	DHS
chr17:78353046-78353355	1	0.865148994024665	4.46164940417576e-14	0.955270934590486	309	0.968254	0	0	0.001	1	0	NA	0.5703645	1	ENDOV	-35766	DHS
chr17:78413486-78413795	1	1	0.95853009260906	0.403550612006994	309	0.9761905	0	0	0	0	0	NA	0.8483882	0.6414491	ENDOV	24674	DHS
chr17:78549181-78549530	0.848700029231458	0.697543471722146	1.15519003870274	1.31506665440381	349	0	0.19665	2	0.0057	2	1	0.002	0.7448002	0.7515489	RPTOR	30288	DHS
chr17:78805846-78807255	1	0.256453040203237	1.00771626576293	1.57054967044348	1409	0.9444444	0.1226	5	8e-04	13	0	0	0.4582767	0.782495	CHMP6	-159090	DHS
chr17:78895766-78896070	0.491902540340562	0.523054631481685	1.53302755249519	1.49661945184617	304	0.9761905	0.2097	5	0.0032	4	2	NA	0.8434032	0.5210508	CHMP6	-69723	DHS
chr17:79268981-79269235	0.922240812499172	1	0.969909871030113	2.85168228024033e-14	254	0.00793699999999997	0.0192	2	0	0	0	0	0.8392023	0.656531	SLC38A10	-3	DHS
chr17:79364226-79364535	0.245413823982058	1	1.88399768787122	0.407846253340085	309	0.9761905	0.063	2	0.0014	1	0	NA	0.9814671	0.1795469	ENSG00000171282	-9159	DHS
chr17:79367746-79368070	1	1	0.415139943284796	0.472394950065951	324	0.00793699999999997	0.28205	2	0.004	3	2	1	0.966537	0.5737863	ENSG00000171282	-5632	DHS
chr17:7946506-7946815	0.686078060597604	1	1.43537187021908	2.99232318598533e-14	309	0.968254	0.0203	2	0.004	1	0	NA	0.9695045	0.2837114	ALOX15B	4326	DHS
chr17:79517261-79517575	1	1	5.6877387603748e-14	0.462698904433224	314	0.9761905	0.019	1	0.0031	6	0	NA	0.7875504	1	C17orf70	1985	DHS
chr17:79557166-79557475	0.546186171293671	0.992863598696542	1.48334031696785	0.512617657716915	309	0.968254	0	0	0.001	3	0	NA	0.9090887	0.4553232	C17orf70	-37918	DHS
chr17:79560081-79560390	1	1	0.433549961991842	0.376283955539474	309	0.9761905	0	0	0.0016	3	0	NA	0.4800186	0.9460389	C17orf70	-40833	DHS
chr17:79604061-79604410	1	0.208234861210479	0.534815685157492	1.70793749114682	349	0	0.0815	3	0.001	2	3	0.001	0.4990814	0.9403825	NPLOC4	-64	DHS
chr17:80005221-80005535	0.251625166009247	0.0012241290671684	1.60412593947246	3.70749396151598	314	0.9761905	0.2843	1	0.0036	5	1	NA	0.8485791	0.51062	RFNG	4272	DHS
chr17:80287546-80287855	0.597536145019091	0.103043166979371	1.39029723477664	1.95128412530774	309	0.9761905	0.0659	1	0.0021	4	0	NA	0.9234253	0.4287267	SECTM1	4173	DHS
chr17:80309706-80309995	1	1	5.40502570530491e-14	0.814567598662458	289	0	0.0174	1	0.002	1	1	0	0.3450244	1	TEX19	-7272	DHS
chr17:80416361-80416635	0.0729902716629028	0.795908019729685	1.71160549756082	0.968783126901592	274	0	0.4117	4	0.0064	1	4	0	0.9776258	0.2453397	NARF	16	DHS
chr17:80422881-80423190	0.0534838529531899	1	3.05367954518474	0.766639394170028	309	0.9761905	0	0	6e-04	5	0	NA	0.9957544	0.06530732	NARF	6554	DHS
chr17:8045786-8046095	1	1	0.504446301168183	3.2675585928564e-14	309	0.984127	0.0166	1	8e-04	5	0	NA	0.7452127	0.8475475	PER1	9812	DHS
chr17:80509741-80510030	1	1	0.52571567680241	0.938752601733001	289	0.02381	0.147	2	0.0023	6	1	0.001	0.711727	0.8675448	FOXK2	32295	DHS
chr17:8057541-8057870	1	0.0813568184802724	1.47107856191744e-14	1.73544004087553	329	0.00793699999999997	0.1148	1	0.0024	1	1	NA	0.6580506	1	PER1	-1953	DHS
chr17:80577066-80577375	1	0.272377155066152	0.426484893642342	2.04453255361817	309	0.9761905	0.10865	2	0	0	1	0	0.3039439	0.9764972	WDR45B	29190	DHS
chr17:80579426-80579735	0.925558407960603	1	0.721801454165492	0.549736369184864	309	0.9761905	0.0132	1	0	0	1	1	0.9436014	0.4686625	WDR45B	26830	DHS
chr17:8062081-8062390	0.735031227147933	1	0.878944153717306	0.260790114448419	309	0.015873	0.1951	4	0.0051	6	2	NA	0.8758692	0.6027637	ENSG00000263620	4057	DHS
chr17:80826466-80826770	1	1	0.468039975004995	0.559850656845854	304	0.968254	0	0	0.0096	3	0	0	0.5782113	0.9189139	ZNF750	-28164	DHS
chr17:80887486-80887795	0.323636430060895	0.775677746900878	1.98065454991353	0.974879731324317	309	0.968254	0.0661	4	0.0013	4	2	0	0.9250574	0.4174743	ZNF750	-89187	DHS
chr17:8093426-8094090	0.291808650683626	0.554843142690735	0.794467014592158	1.13497778918718	664	0	0.4545	1	8e-04	8	1	NA	0.8728588	0.4696013	TMEM107	-14041	DHS
chr17:8192686-8192995	1	1	0.590568557710259	0.399085885108044	309	0.9761905	0.1416	1	0.0041	2	1	NA	0.9729976	0.5430346	RANGRF	1026	DHS
chr17:8313641-8314235	1	0.935870477316358	0.387393066186403	0.420233688036191	594	0.015873	0.35405	6	0.0015	4	3	NA	0.4545596	0.9134275	RNF222	-12794	DHS
chr17:8350086-8350395	1	1	0.492919923359995	1.89752373291542e-14	309	0.968254	0	0	0.0017	2	0	NA	0.9451244	0.6258448	NDEL1	11062	DHS
chr17:8655846-8656155	1	0.363072987981058	0.551132042910188	0.939964560884308	309	0.9761905	0.0375	1	0.0038	3	0	NA	0.5025844	0.9404902	MFSD6L	46666	DHS
chr17:8842341-8842655	1	0.759311239883252	0.433028551668375	1.29842793937682	314	0.9761905	0	0	0.0035	2	0	NA	0.5218539	0.9363784	PIK3R5	26526	DHS
chr17:884241-884535	1	0.00726823608040394	0.393685745601172	3.15140571518221	294	0	0	0	0.002	5	0	NA	0.4847077	0.9441828	NXN	-1378	DHS
chr17:9024886-9025195	1	1	1.85389089476122e-14	2.03340476260642e-14	309	0.9761905	0	0	4e-04	1	0	NA	0.3493788	1	NTN1	100182	DHS
chr17:9243181-9243495	1	0.959868197078282	0.731006831041119	0.734374893344952	314	0.9761905	0.0178	3	0.0026	6	0	NA	0.6661475	0.8134065	STX8	236215	DHS
chr17:9672806-9673115	0.781795352929071	0.420763412801242	1.27753535389952	1.28330956477707	309	0.9761905	0.1044	4	9e-04	4	0	NA	0.8228584	0.6005457	DHRS7C	21653	DHS
chr17:9828086-9828395	1	1	4.12224883146566e-14	4.91119637978079e-14	309	0.02381	0.08985	2	0.0027	2	0	NA	0.5715039	1	RCVRN	-19303	DHS
chr17:9829986-9830290	1	1	0.470210674236887	2.49513941380368e-14	304	0.9761905	0.0747	3	8e-04	4	0	NA	0.75801	0.8411725	RCVRN	-21200	DHS
chr18:10081066-10081375	1	1	1.00379749908211	0.866357491618209	309	0.9761905	0.0162	1	0.0018	4	0	NA	0.6661281	0.8870592	VAPA	167162	DHS
chr18:10159006-10159315	1	0.877415335116508	0.503884207401757	1.15790122340994	309	0.9761905	0	0	0.0028	6	0	NA	0.6550914	0.8918838	VAPA	245102	DHS
chr18:10520061-10520410	0.980687146100405	0.649908106172551	0.954917146265683	1.39230912458941	349	0.015873	0.3181	3	4e-04	3	3	0	0.826604	0.6685635	NAPG	-5795	DHS
chr18:10524761-10526190	0.984163483565622	0.992600829034163	0.744870202361672	0.676799393489489	1429	0.873016	0.0649	7	0.0038	11	3	0	0.4877725	0.7719277	NAPG	-555	DHS
chr18:10647946-10648255	1	1	0.537784610879274	0.786120912562539	309	0.968254	0.1279	8	0.0012	4	0	NA	0.7661813	0.8339306	NAPG	122070	DHS
chr18:10875866-10876170	1	1	0.428187369530015	0.318934681935321	304	0.968254	0	0	0.0053	2	0	NA	0.9077512	0.7075919	PIEZO2	272569	DHS
chr18:10908726-10909030	0.0731041887716979	1	2.32045127617242	1.71103005141975e-14	304	0.9761905	0.10375	2	0.0025	2	0	NA	0.981719	0.1511289	PIEZO2	239709	DHS
chr18:11020321-11020630	0.489181549820368	1	0.536617535909473	0.488603524029533	309	0.9761905	0.1327	4	0.0016	3	0	NA	0.9372653	0.6465842	PIEZO2	128111	DHS
chr18:11152726-11153035	1	0.0524702312641157	0.456330801602447	3.03501002611971	309	0.9761905	0.379	1	0.0014	5	0	NA	0.7836131	0.8267719	PIEZO2	-4294	DHS
chr18:11370826-11371135	0.957980691997052	1	0.852576378718937	0.349859086724308	309	0.9761905	0.2965	3	0.0046	3	0	NA	0.8128692	0.7998827	PIEZO2	-222394	DHS
chr18:11656906-11657215	1	1	0.522789807972078	0.451304294584387	309	0.9761905	0.0175	6	0.0012	1	1	NA	0.6879167	0.876901	GNAL	-31894	DHS
chr18:11802706-11803015	1	0.633945692247865	0.466306279020085	1.41592152096536	309	0.968254	0.3676	1	0.0012	2	1	NA	0.3192985	0.9746956	CHMP1B	-48534	DHS
chr18:12327941-12328270	1	0.79330378734314	3.74648040918888e-14	1.1682440937562	329	0.00793699999999997	0	0	0.0057	2	1	0	0.4475129	1	TUBB6	20048	DHS
chr18:12338761-12339070	1	1	0.26650973084295	0.776052230986695	309	0.9761905	0.0218	3	8e-04	5	1	NA	0.3023704	1	TUBB6	30858	DHS
chr18:12358806-12359115	1	1	0.799420384374995	0.621818333956093	309	0.9761905	0.3698	1	0.0017	2	2	NA	0.8696585	0.7517184	AFG3L2	18352	DHS
chr18:12360706-12361010	1	0.24307217047167	0.96868140596617	2.10371959942775	304	0.9761905	0	0	0.0016	4	0	NA	0.8110085	0.690699	AFG3L2	16455	DHS
chr18:12447081-12447390	1	1	0.432873309852968	0.205873547476111	309	0.9761905	0.2081	2	0.0011	2	2	NA	0.7279403	1	SLMO1	39341	DHS
chr18:12726886-12727435	0.400173130285151	1	1.53656708427026	0.269309468053355	549	0.9206349	0.1245	4	9e-04	6	3	0.002	0.9704433	0.1728316	CEP76	-24388	DHS
chr18:12769426-12769735	1	0.645592690464942	0.385627836958368	1.37535217018497	309	0.9761905	0	0	0.0012	5	0	NA	0.7827074	0.8287797	CEP76	-66808	DHS
chr18:13403866-13404175	0.236036299348087	1	1.83826019695801	2.47546827485754e-14	309	0.9761905	0.474	1	0.0022	2	0	NA	0.950219	0.2634549	LDLRAD4	185235	DHS
chr18:13441766-13442075	0.200936294706408	1	1.71749791072076	0.667961077278368	309	0.968254	0	0	0.0078	3	0	NA	0.9239283	0.4203153	LDLRAD4	223135	DHS
chr18:13473781-13474095	1	1	0.872648987287546	1.83560385399161e-14	314	0.968254	0.2232	1	0.0017	2	1	NA	0.6121783	0.8426524	FAM210A	252621	DHS
chr18:13726486-13726750	1	0.600549447500099	0.888063619043717	1.2490960650686	264	0	0.04945	2	0.0012	5	2	0.001	0.452765	0.9519832	RNMT	-42	DHS
chr18:19192086-19192970	1	1	0.691684541206638	0.443283283699121	884	0.00793699999999997	0.0106	3	9e-04	8	1	0	0.5733479	0.7625672	SNRPD1	300	DHS
